nom,typologie,localite
Les Cabanes Dans Les Bois,Cabine Familiale avec Douche - 6 Personnes,Villedubert
'Cap Riviera' Hotel & Restaurant Saint Aygulf,Chambre Triple avec Terrasse - Vue sur Jardin,Saint-Aygulf
Hotel Restaurant La Bouitte - Relais & Châteaux - 3 étoiles Michelin,Suite de Luxe,Saint-Martin-de-Belleville
Mercure Saint-Lary,Chambre Lits Jumeaux Standard avec Canapé-Lit et Balcon,Saint-Lary-Soulan
Hôtel La Grange d'Arly,Suite en Duplex,Megève
Hôtel Saint Charles Val Cenis,Chambre Double Deluxe,Lanslebourg-Mont-Cenis
Ramada Encore by Wyndham Geneva,Chambre Lits Jumeaux - Non-Fumeurs,Genève
Grand Hôtel des Alpes,Suite Edelweiss,Chamonix City Centre Chamonix-Mont-Blanc
HOTEL & SPA GASQUET,Chambre Triple,Luchon
Châteauzen,Chambre Double,Madières
Hotel des Horlogers,Suite Junior,Genève
Hôtel-Club Côté Dole- USSIM Vacances Les Rousses,Chambre Triple avec Balcon,Les Rousses
Hotel George,Chambre Quadruple,Montmélian
Hôtel L'Arboisie,Suite avec Balcon,Megève
Cap Verb Guillestre,Chambre Quadruple,Guillestre
Hôtel Le Cousture,Chambre Simple,Centre de Toulouse Toulouse
Hôtel Mistral Comédie Saint Roch,Chambre Simple Économique,Centre-ville de Montpellier Montpellier
The Originals City- Hôtel Rey du Mont Sion- Saint-Julien-en-Genevois Sud (Inter-Hotel),Chambre Lits Jumeaux Confort,Saint-Blaise
Apparthotel - Horizon Poitevin,Apartment,Poitiers
Hotel Le Littoral,Chambre Lits Jumeaux Traditionnelle - Vue Partielle sur Lac,Évian-les-Bains
Ecrin Blanc Resort Courchevel,Suite avec Accès Aquamotion,Courchevel 1550 Courchevel
Hôtel La Rencluse,Chambre Triple,Luchon
Logis Hôtel La Fauceille,Chambre Double Supérieure,Perpignan
Les Rochers,Chambre Familiale avec Salle de Bains Privative,Saint-Savin
Hôtel Valencia,Chambre Double ou Lits Jumeaux - Vue Latérale sur Mer,Hendaye
La Palombe,Chambre Double Supérieure,Octon
'Cap Riviera' Hotel & Restaurant Saint Aygulf,Suite Junior Terrasse - Vue sur Jardin,Saint-Aygulf
Hôtel l'Orangeraie,Chambre Double Confort - Vue sur Mer,La Croix-Valmer
Les Armures,Chambre Supérieure,Downtown Genève
Hôtel Ecureuil Villars,Chambre Triple,Villars-sur-Ollon
Cap Verb Guillestre,Dortoir (6 Adultes),Guillestre
Le Catalan,Chambre Triple,Banyuls-sur-Mer
Hotel Trinquet,Studio Familial,Saint-Pée-sur-Nivelle
Hôtel Cap Pirate,Suite Privilège Flibustiers,Le Cap d'Agde
Le Sarac Hôtel,Chambre Lits Jumeaux,Clermont-lʼHérault
Hôtel Au Valéry,Chambre Quadruple Standard,Sète
Domaine De Blancardy,Suite,Moulès-et-Baucels
Parc et Résidence le Provençal,Appartement,Hyères
Logis Hostellerie De L'Abbaye,Chambre Familiale Privilège,Le Thoronet
Hotel Le Ceinturon,Chambre Triple,Hyères
Hotel-Restaurant Le Sorgia,Chambre Lit King-Size,Bellegarde-sur-Valserine
Logis Hôtel Andreinia & Cabanes,Chambre Familiale,Estérençuby
Athénopolis,Chambre Double avec Balcon,Grimaud
Château De Floure - Hôtel- restaurant- SPA et piscine extérieure chauffée,Chambre Double Supérieure,Floure
Hôtel Le Pré Carré,Chambre Double,Centre-ville d'Annecy Annecy
L'Auberge d'Eygliers,Chambre Quadruple avec Salle de Bains Privative,Eygliers
Hotel & Restaurant Le Chalvet,Chambre Double Standard - Vue sur Jardin,Embrun
L'hôtel du Bastier,Chambre Triple - Vue sur Jardin,Ginasservis
Hotel De La Mer -sortie 12,Chambre Confort avec Climatisation,Le Barcarès
Les Terrasses,Chambre Double - Vue sur Jardin,Montéglin
Chateau de Drudas,Suite Junior,Drudas
Le Regina Hôtel et restaurant Canet-plage,Chambre Double ou Lits Jumeaux Standard avec Balcon,Canet-en-Roussillon
Hôtel L'Etoile Aéroport - A61,Chambre Lits Jumeaux,Carcassonne
Nash Suites Airport Hotel,Suite Junior,Genève
Hôtel Restaurant le Panorama,Chambre Double Supérieure,Évian-les-Bains
Hotel Le Colibri,Chambre Quadruple,Aix-les-Bains
Auberge La Soulan,Chambre Familiale avec Salle de Bains,Boutx
Hôtel Le Loft,Chambre Double Prestige,Trie-sur-Baïse
Hôtel La Nartelle,Chambre Quadruple avec Terrasse - Vue sur Jardin,La Nartelle Sainte-Maxime
Quality Hotel Pau Centre Bosquet,Chambre Lit Queen-Size Supérieure - Non-Fumeurs,Pau
Hôtel la Figuière,Chambre Double Supérieure,Plage de Pampelonne Saint-Tropez
AUBERGE GAILLARD,Chambre Familiale avec Salle de Bains Commune,La Motte-en-Champsaur
Le Catalan,Suite Junior - Vue sur Mer,Banyuls-sur-Mer
Hôtel Baud - Teritoria,Suite,Bonne
Hotel Bermond,Chambre Lits Jumeaux,Saint-Julien-en-Beauchêne
Hotel & Restaurant Le Chalvet,Chambre Familiale Confort,Embrun
Hotel de la Baie,Chambre Triple,Bandol
Carré Py' Hôtel,Chambre Double Confort avec Vue sur la Montagne,Bagnères-de-Bigorre
Hotel Restaurant Noblia,Appartement Standard,Bidarray
Refuge du Montenvers,Chambre Triple – Vue sur Montagne,Chamonix-Mont-Blanc
ibis budget Chambéry Sud Challes Les Eaux,Chambre Lits Jumeaux,Challes-les-Eaux
Hôtel Astérides Sacca,Chambre Double - Vue sur Cour,Cauterets
Hotel du Vieux Port,Suite Familiale (4 Adultes),Saint-Raphaël
Hébé Hotel,Chambre Double avec Balcon,Centre-ville d'Annecy Annecy
Hotel Luxembourg,Chambre Triple,Lourdes
Hôtel Bellevue Cap d'Agde,Chambre Double avec Terrasse,Le Cap d'Agde
Campanile Toulouse Nord l'Union,Chambre Lits Jumeaux,Toulouse Nord LʼUnion
Hébergements à La Rive- Accueil ouvert tous les jours jusqu'à 20h00 dernier délai- depuis 30 ans ! Réserver ici svp ! Merci ! Aucun règlement à distance accepté- Paiement par CB- Espèces- Chèque ou Chèques-Vacances impérativement à la remise des clefs !,Chambre Lits Jumeaux - Vue sur Montagne,Amélie-les-Bains-Palalda
Auberge Val Moureze Hôtel & Spa,Chambre Double Côté Patio,Mourèze
hôtel Piellenia,Chambre Double ou Lits Jumeaux,Tardets-Sorholus
Hôtel la Figuière,Chambre en Duplex,Plage de Pampelonne Saint-Tropez
Hôtel Carlina by Les Etincelles,Chambre Familiale,Belle Plagne
Domaine de Montjoie - Toulouse - BW Premier Collection,Chambre Lit Queen-Size Classique,Toulouse Sud-Est Ramonville-Saint-Agne
Hôtel Hélianthe,Chambre Double Standard,Lourdes
Hôtel Les Hauts de Mourèze,Suite 2 Chambres,Mourèze
l'Hotellerie Kouros,Chambre Double Simi,Cuers
HORUS,Chambre Triple avec Baignoire,Fréjus
Hotel du Port,Chambre Triple (1 Lit Double et 1 Lit Simple),Canet-en-Roussillon
Hotel Alcyon,Chambre Quadruple,Valras-Plage
Hotel Grand Cap Rooftop Pool,Chambre Familiale (4 Personnes),Agde
Akena Molinges - La Brocatelle,Chambre Lits Jumeaux,Saint-Claude
Hôtel Myosotis,Chambre Quadruple Standard,Lourdes
Hôtel Florida,Chambre Quadruple,Lourdes
Hôtel de l'Ours,Chambre Triple,Arette
B&B HOTEL Montpellier 2,Chambre Lits Jumeaux,Saint-Jean-de-Védas
Logis Hostellerie De L'Abbaye,Chambre Triple,Le Thoronet
Campanile Carcassonne Est - La Cité,Chambre Triple Supérieure avec 3 Lits Simples,Carcassonne
Auberge Des Chasseurs,Chambre Triple,Échenevex
Hotel Le Savoy,Suite Junior – Vue sur Montagne,Méribel
Hôtel Lacour,Chambre Lits Jumeaux - Vue sur Jardin,Eygliers
Cit'Hotel de la Marne,Chambre Lits Jumeaux Standard,Tarbes
Hôtel Port Beach,Chambre Triple Panorama,Gruissan
Warwick Geneva,Chambre Double avec Balcon,Les Pâquis Genève
Hotel Alpina,Chambre Lits Jumeaux,Morzine
Alfred Hotels Les Halles - Ex Hotel Anjou,Chambre Double Deluxe - Vue sur Mer,Centre de Biarritz Biarritz
The Originals City- Hôtel Pont Rouge (ex inter-hôtel)- Carcassonne,Chambre Double Supérieure,Carcassonne
Vins de Dagne,Chambre Double Deluxe avec Baignoire,Montlaur
Hôtel des Arts,Chambre Familiale,Centre de Toulouse Toulouse
CAPAO Beach Hôtel,Superior Double Room with Pool or Sea View and heated swimming pool access,Le Cap d'Agde
Villa TerraMera Hôtel,Chambre Lits Jumeaux avec Balcon,Le Lavandou
Sezz Saint-Tropez,Suite 2 Chambres,Saint-Tropez
Hôtel La Bastide,Suite,Hyères
Château de Taradel,Suite Lit Queen-Size Deluxe,Taradeau
Hôtel La Piscine,Chambre Double Deluxe,Le Lavandou
Hôtel La Piscine,Grande Chambre Double,Le Lavandou
Château de la Messardière,Suite Lit King-Size,Saint-Tropez
Aiguille du Midi - Hôtel & Restaurant,Chambre Double ou Lits Jumeaux Supérieure,Les Bossons Chamonix-Mont-Blanc
Hotel Du Quai,Chambre Familiale Standard,Villeneuve
Hôtel Le Pré Carré,Suite,Centre-ville d'Annecy Annecy
Hotel Le Chalet,Chambre Quadruple avec Salle de Bains,Sainte-Marie-de-Campan
Hôtel du Casino de Capvern,Suite Junior,Capvern
Hôtel Chantaco Golf & Wellness,Suite Junior,Saint-Jean-de-Luz
Logis Hotel de la Nivelle,Chambre Double Privilège,Saint-Pée-sur-Nivelle
Hotel Villa Provencale,Chambre Familiale avec Terrasse,Cavalaire-sur-Mer
Hôtel de La Fossette,Chambre Double ou Lits Jumeaux Supérieure avec Terrasse,Le Lavandou
Château de Taradel,Suite Junior Deluxe,Taradeau
Hotel la Ponche,Chambre Deluxe - Vue sur Mer,Saint-Tropez City Centre Saint-Tropez
Hôtel Almanarre Plage - Hôtel Eco-Responsable face à la mer,Chambre Quadruple avec Kitchenette et Jardin,Hyères
Hotel le Mandala,Appartement 3 Chambres,Saint-Tropez
Hôtel Royal,Chambre Supérieure Séjour Lac,Évian-les-Bains
Chateau de Faudade,Chambre Lits Jumeaux,Lévignac-sur-Save
Le Cérétan Hôtel,Chambre Double,Céret
Hotel Restaurant des Deux Rocs,Chambre Double Supérieure,Seillans
Hôtel du Parc Cavalaire sur Mer,Chambre Medium Sud,Cavalaire-sur-Mer
Ibis budget Chambéry Centre Ville,Chambre Triple Supérieure,Chambéry
Citiz Hotel,Chambre Double Supérieure,Centre de Toulouse Toulouse
The Originals Boutique- Hôtel Alizé- Évian-les-Bains (Inter-Hotel),Chambre Double – Vue sur Lac,Évian-les-Bains
Logis Hôtel Restaurant de la Paix,Suite,Lodève
Hotel Les Rocailles,Suite Familiale,Montagnac
Hôtel Althea - Piscine et Sauna,Chambre Lits Jumeaux,Béziers
Le Confidentiel Hôtel & SPA,Hébergement Double Confortable avec Terrasse,Saint-Raphaël
Terre Blanche Hotel Spa Golf Resort,Villa 2 Chambres avec Jacuzzi,Tourrettes
Hôtel Jeanne d'Arc,Chambre Double,Lourdes
Holidays & Work HOTEL,Chambre Lits Jumeaux Classique,Sanary-sur-Mer
Hotel Le Petit Baigneur Palavas Plage,Chambre Double ou Lits Jumeaux Supérieure avec Vue sur Ville,Palavas-les-Flots
Hôtel des Princes- Chambéry Centre,Chambre Deluxe,Chambéry
Novotel Pau Pyrénées,"Chambre Classique ""Vue Parc""",Lescar
beaujour & bonsoir Brasserie-Hotel,Chambre Lits Jumeaux,Villy-le-Pelloux
Sure Hotel by Best Western Beziers Le Monestie,Chambre Familiale avec Canapé-Lit,Béziers
Hostellerie du Cigalou - Teritoria,Suite (2 Personnes),Bormes-les-Mimosas
Le MontBlanc-Flumet,Chambre Double ou Lits Jumeaux,Flumet
Lodge Park,Chambre Double,Megève
M de Megève,Chambre Double Deluxe,Megève
Les Chalets du Mont d'Arbois Megeve- a Four Seasons Hotel,Chambre Lit Queen-Size Alpine,Megève
Hotel Le Tremplin,Chambre Double ou Lits Jumeaux Deluxe avec Balcon,Morzine
Chalet Alpen Valley- Mont-Blanc,La Chambre,Combloux
Arthaus Megève,Chalet,Demi-Quartier
Mamie Megève,La Mamie Megève,Megève
Hotel Les Lanchers,Chambre Triple Standard,Les Praz Chamonix-Mont-Blanc
B&B HOTEL Saint-Pierre-en-Faucigny Bonneville,Chambre Triple,Saint Pierre en Faucigny
Hôtel du Lac des Confins,Chambre Double - Vue sur Montagne,La Clusaz
Hotel Le Cairn,Chambre Lits Jumeaux avec Balcon,Les Deux Alpes
Hotel Cote Brune,Chambre Familiale,Les Deux Alpes
Hôtel Eliova l'Eau Vive,Chambre Triple,Châtel
Le Chabi,Chambre Double Économique,La Chapelle-dʼAbondance
Fleur De Neige Hôtel,Chambre Exclusive,Châtel
Le Bel Abri,Chambre Double - Accessible aux Personnes à Mobilité Réduite,Annecy
Ibis Annecy - Cran-Gevrier,Chambre Familiale Standard,Annecy
L'Auberge Ensoleillée,Suite Junior,Saint-François-Longchamp
Urban Hôtel & Urban Hotel Aix-les-Bains - BW Signature Collection,Chambre Lit Queen-Size Confort - Non-Fumeurs,Aix-les-Bains
Grand Hotel Du Parc,Chambre Double Standard,Aix-les-Bains
Fasthotel Chambéry,Chambre Lits Jumeaux - 1 ou 2 Personnes,Chambéry
Hotel Les Arolles,Chambre Double avec Balcon,Méribel-Mottaret Méribel
SOWELL Family La Lauzière,Chambre Double,Aime-La-Plagne
Lodji Hotel & Résidence,Chambre Double ou Lits Jumeaux Supérieure,Saint-Martin-de-Belleville
Fahrenheit Seven Courchevel,Chambre Triple avec Baignoire - Vue sur Village,Courchevel 1650 Courchevel
Hôtel Le Piolet,Chambre Triple avec Balcon,Les Menuires
La Maison Les Peupliers,Double room with balcony Lake View,Courchevel 1300 Courchevel
Hôtel l'Hélios,Suite Junior Deluxe,Méribel
Hotel Carlina,Chambre Familiale Prestige,Courchevel 1850 Courchevel
Snow Lodge Hotel Courchevel 1850,Chambre (Numéro 4),Courchevel 1850 Courchevel
B&B HOTEL Gap,Chambre Lits Jumeaux,Gap
Auberge de la Gravière,Chambre Triple,Orcières
Hôtel Plein Sud et piscine ***,Chambre Triple (2 Adultes & 1 Enfant),Saint-Chaffrey
La Bonne Auberge,Chambre Double Confort,Risoul Village Risoul
Anova Hotel & Spa,Chambre Double avec Terrasse,Montgenèvre
Cap Verb Guillestre,Chambre Triple,Guillestre
l' Edelweiss B&B Chambre d'Hôtes,Chambre Double,Vallouise
Hôtel & Spa Les Bartavelles,Chambre Double ou Lits Jumeaux avec Douche,Crots
Hôtel Restaurant Gîtes Les 5 Saisons,Chambre Triple,Freissinières
Clarion Aparthotel Toulouse Blagnac Airport,Studio,Blagnac
Boutique Hôtel des Beaux Arts,Chambre Double,Centre de Toulouse Toulouse
The Originals City- Hôtel Le Sextant- Toulouse Sud (Inter-Hotel),Chambre Double Standard,Labège
L organdi,Chambre Double Standard,Cornebarrieu
Résidence Le Grand Tétras,Studio Standard,Ax-les-Thermes
Auberge du Montcalm,Chambre Lits Jumeaux Standard,Auzat
HOTEL LA GARENNE,Chambre Triple avec Terrasse,Tresserre
Fasthotel Tarbes-Séméac,Chambre Double,Séméac
Hotel Christian,Chambre Double,Cauterets
Hôtel Aux Armes de Belgique,Chambre Double,Lourdes
Ô CHALET 1700 chalet FFS,Chambre Lits Jumeaux,Saint-Lary-Soulan
Maison d'hoursentut,Chambre Double Économique,Sainte-Marie-de-Campan
Hôtel de La Paix,Chambre Double,Bagnères-de-Bigorre
Hôtel des Basses Pyrénées - Bayonne,Chambre Familiale,Bayonne
Hôtel & Spa Madison Saint Jean de Luz,Chambre Double Classique,Saint-Jean-de-Luz
Saint Charles Hôtel & Coliving Biarritz,Chambre Double Standard,Biarritz
Hôtel Bosquet Pau Centre,Chambre Double Confort,Pau
Chalet Hotel Le Mont Bisanne,Chambre Quadruple - Vue sur Montagnes,Crest-Voland
Armancette Hôtel- Chalets & Spa – The Leading Hotels of the World,Chambre Double,Saint-Gervais-les-Bains
Guest House du Grand Paradis,Chambre Double ou Lits Jumeaux avec Salle de Bains Privative Séparée,Champéry
La Folie Douce Hotels Chamonix,Hébergement Économique 4 Personnes,Chamonix City Centre - Chamonix-Mont-Blanc
Plan B Hotel - Living Chamonix,Chambre Double - Vue sur Montagne,Chamonix City Centre - Chamonix-Mont-Blanc
Hotel Le Morgane,Chambre Double - Accessible aux Personnes à Mobilité Réduite,Chamonix City Centre - Chamonix-Mont-Blanc
Chalet-Hôtel Hermitage,Chambre Cosy Mont-Blanc avec Accès au Spa,Chamonix City Centre - Chamonix-Mont-Blanc
Chalet Hôtel Le Prieuré & Spa,Chambre Classique - Vue sur Village,Chamonix City Centre - Chamonix-Mont-Blanc
Lykke Hotel Chamonix - ex Mercure,Chambre Classique avec Balcon,Chamonix City Centre - Chamonix-Mont-Blanc
Chalet hôtel le Whymper,Chambre Double,Chamonix City Centre - Chamonix-Mont-Blanc
Alpina Eclectic Hotel,Chambre Double ou Lits Jumeaux - Vue sur Ville - 16 m²,Chamonix City Centre - Chamonix-Mont-Blanc
L'Arveyron Open House,Chambre Double Standard,Les Praz - Chamonix-Mont-Blanc
Hotel Le Castel,Chambre Double ou Lits Jumeaux Supérieure - Vue sur Mont-Blanc,Les Praz - Chamonix-Mont-Blanc
Les Gourmets - Chalet Hotel,Chambre Double Supérieure,Chamonix City Centre - Chamonix-Mont-Blanc
Auberge du Manoir,Chambre Double - Vue sur Montagne,Chamonix City Centre - Chamonix-Mont-Blanc
Grand Hôtel des Alpes,Chambre Double Mont Blanc,Chamonix City Centre - Chamonix-Mont-Blanc
Eden Hotel- Apartments and Chalet Chamonix Les Praz,Chambre Familiale (5 Adultes),Les Praz - Chamonix-Mont-Blanc
Hôtel Mont-Blanc Chamonix,Chambre Double Supérieure,Chamonix City Centre - Chamonix-Mont-Blanc
Aiguille du Midi - Hôtel & Restaurant,Chambre Double ou Lits Jumeaux Supérieure,Les Bossons - Chamonix-Mont-Blanc
Le Hameau Albert 1er,Chambre Double de Luxe avec Cheminée - Albert 1er,Chamonix City Centre - Chamonix-Mont-Blanc
Hôtel Le Labrador,Chambre Double Classique,Les Praz - Chamonix-Mont-Blanc
Hôtel Le Jeu de Paume,Chambre Double Standard,Le Lavancher - Chamonix-Mont-Blanc
Hotel La Verticale,Chambre Cabine,Chamonix City Centre - Chamonix-Mont-Blanc
Auberge du Bois Prin,Chambre Double ou Lits Jumeaux Supérieure,Chamonix City Centre - Chamonix-Mont-Blanc
Hôtel Au Chamois d'Or by Les Etincelles,Chambre Double Classique,L'Alpe-d'Huez
Hôtel Au Feu De Bois bar à vin le 1605,Chambre Familiale,Autrans
LOGIS HOTEL Le CARNOT,Chambre Double,Die
Le Chabi,Chambre Double Supérieure avec Balcon,La Chapelle-dʼAbondance
Best Western Hôtel International,Chambre Double Standard - Non-Fumeurs,Centre-ville d'Annecy - Annecy
Allobroges Park Hôtel,Chambre Économique,Centre-ville d'Annecy - Annecy
Icône Hôtel - Annecy,Chambre Double,Centre-ville d'Annecy - Annecy
Best Western Plus Hotel Carlton Annecy,Chambre Lit Queen-Size Confort,Centre-ville d'Annecy - Annecy
Hôtel des Alpes,Chambre Double Économique,Centre-ville d'Annecy - Annecy
Hôtel du Château,Chambre Double avec Salle de Bains et Toilettes Privatives Extérieures,Centre-ville d'Annecy - Annecy
Hôtel du Nord,Chambre Double,Centre-ville d'Annecy - Annecy
Atipik Hôtel,Chambre Double Standard - 12 m2,Centre-ville d'Annecy - Annecy
Hôtel de Bonlieu,Chambre Double Économique,Centre-ville d'Annecy - Annecy
Hôtel Le Pré Carré,Petite Chambre Double,Centre-ville d'Annecy - Annecy
Hébé Hotel,Chambre Double Standard,Centre-ville d'Annecy - Annecy
Campanile Annecy Centre - Gare,Chambre Familiale Nouvelle Génération,Centre-ville d'Annecy - Annecy
Auberge du Lyonnais,Chambre Double ou Lits Jumeaux Supérieure,Centre-ville d'Annecy - Annecy
ibis Annecy Centre Vieille Ville,Chambre Lits Jumeaux,Centre-ville d'Annecy - Annecy
Le Boutik Hotel,Chambre Double,Centre-ville d'Annecy - Annecy
Le Splendid Hotel Lac D'Annecy - Handwritten Collection,Chambre Double Supérieure,Centre-ville d'Annecy - Annecy
Hotel de Savoie,Chambre Double – Vue sur Cour,Centre-ville d'Annecy - Annecy
Mercure Annecy Centre,Chambre Double ou Lits Jumeaux Classique,Centre-ville d'Annecy - Annecy
Village Le Grand Fourchon,Chambre Lits Jumeaux avec Salle de Bains Privative,Valmeinier
Chalet 1200,Chambre Quadruple Classique,Saint-François-Longchamp
Hôtel Arcalod,Chambre Double,Jarsy
Urban Hôtel & Spa,Chambre Confort,Aix-les-Bains
Grand Hotel Du Parc - Teritoria,Chambre Double avec Terrasse,Aix-les-Bains
La Savoyarde,Chambre Familiale Deluxe - Côté Village,Val dʼIsère
Langley Hôtel Tignes 2100,Chambre Lits Jumeaux avec Balcon,Tignes Le Lac - Tignes
Ecrin Blanc Resort Courchevel,Chambre Cocon avec Accès Aquamotion,Courchevel 1550 - Courchevel
Madame Vacances Hôtel & Spa Le Mottaret,Chambre Lits Jumeaux/Double Standard,Méribel-Mottaret - Méribel
Hotel Mont Vallon,Chambre Standard avec Vue sur la Montagne,Méribel-Mottaret - Méribel
Chalet Hotel Kaya,Suite Kaya (2 Adultes + 2 Enfants),Les Menuires
Tetras Lodge by Les Etincelles,Chambre Double - Vue sur Village,Les Brévières - Tignes
Hôtel Alpen Ruitor,Chambre Double - Vue sur Vallée,Méribel-Mottaret - Méribel
Odalys Hotel New Solarium,Chambre Double,Courchevel 1850 - Courchevel
Fahrenheit Seven Courchevel,Chambre Double avec Baignoire - Vue sur Vallée,Courchevel 1650 - Courchevel
Epicéa Lodge Hôtel,Chambre Quadruple avec Balcon,Pralognan-la-Vanoise
Les Trois Vallées- a Beaumier hotel,Chambre Confort,Courchevel 1850 - Courchevel
Hôtel VoulezVous by Les Etincelles,Chambre Cosy,Tignes Le Lac - Tignes
Hôtel L'Aigle du Montana by Les Etincelles,Chambre Double avec Balcon,Tignes Le Lac - Tignes
Lake Hotel Courchevel 1850,Chambre Double Standard,Courchevel 1850 - Courchevel
Hôtel Le Levanna by Les Etincelles,Chambre Confort - Vue sur Montagne,Tignes Le Lac - Tignes
Hôtel La Sivolière,Suite Supérieure,Courchevel 1850 - Courchevel
Hôtel L'Arbina,Chambre Double - Vue sur Montagne,Tignes Le Lac - Tignes
Les Suites – Maison Bouvier,Suite Junior (2 Adultes),Val Claret - Tignes
Hotel Ormelune,Chambre Quadruple Classique avec Mezzanine,Val dʼIsère
